set,number,name,subtitle,count,type,aspects,traits,arenas,cost,power,hp,fronttext,backtext,epicaction,doublesided,backart,frontart,rarity,marketprice,karabast_number
shd,026,Jabba's Palace,Tatooine,1,Base,['Cunning'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/026.png,Common,0.06,026
shd,091,Jabba's Rancor,Pateesa,1,Unit,"['Command', 'Villainy']","['UNDERWORLD', 'CREATURE']",['Ground'],8,9,9,"If you control Jabba the Hutt (as a leader or unit), this unit costs 1 less to play. |When Played/On Attack: Deal 3 damage to another friendly ground unit and 3 damage to an enemy ground unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/091.png,Uncommon,0.12,091
shd,138,Jango Fett,Renowned Bounty Hunter,1,Unit,"['Aggression', 'Villainy']","['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],4,3,6,"While attacking a unit with a Bounty, this unit gets +3/+0 and gains Overwhelm. |When this unit attacks and defeats a unit: Draw a card.",,,False,,https://cdn.swu-db.com/images/cards/SHD/138.png,Rare,0.79,138
shd,225,Jetpack,,1,Upgrade,['Cunning'],"['ITEM', 'ARMOR']",,2,2,0,"Attach to a non-Vehicle unit. |When Played: Give a Shield token to attached unit. At the start of the regroup phase, defeat that token.|Smuggle [C=4 Cunning]",,,False,,https://cdn.swu-db.com/images/cards/SHD/225.png,Uncommon,0.13,225
shd,147,Ketsu Onyo,Old Friend,1,Unit,"['Aggression', 'Heroism']","['MANDALORIAN', 'UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],2,3,2,"Saboteur (When this unit attacks, ignore Sentinel and defeat the defender's Shields.) |When this unit deals combat damage to a base: You may defeat an upgrade that costs 2 or less.",,,False,,https://cdn.swu-db.com/images/cards/SHD/147.png,Uncommon,0.14,147
shd,118,Kihrazx Heavy Fighter,,1,Unit,['Command'],"['VEHICLE', 'FIGHTER']",['Space'],4,3,3,"Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.) |On Attack: You may exhaust another friendly unit. If you do, this unit gets +3/+0 for this attack.",,,False,,https://cdn.swu-db.com/images/cards/SHD/118.png,Uncommon,0.05,118
shd,183,Kintan Intimidator,,1,Unit,"['Cunning', 'Villainy']",['UNDERWORLD'],['Ground'],1,1,4,On Attack: Exhaust the defender.,,,False,,https://cdn.swu-db.com/images/cards/SHD/183.png,Common,0.03,183
shd,150,Koska Reeves,Loyal Nite Owl,1,Unit,"['Aggression', 'Heroism']","['MANDALORIAN', 'TROOPER']",['Ground'],4,4,5,"On Attack: If this unit is upgraded, you may deal 2 damage to a ground unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/150.png,Rare,0.53,150
shd,241,Kragan Gorr,Warbird Captain,1,Unit,['Villainy'],['UNDERWORLD'],['Ground'],6,6,6,When an enemy unit attacks your base: Give a Shield token to a friendly unit in the same arena as the attacker.,,,False,,https://cdn.swu-db.com/images/cards/SHD/241.png,Rare,0.22,241
shd,172,Krayt Dragon,,1,Unit,['Aggression'],['CREATURE'],['Ground'],9,10,10,Overwhelm|When an opponent plays a card: You may deal damage equal to that card's cost to their base or a ground unit they control.,,,False,,https://cdn.swu-db.com/images/cards/SHD/172.png,Legendary,16.14,172
shd,139,Krrsantan,Muscle for Hire,1,Unit,"['Aggression', 'Villainy']","['UNDERWORLD', 'WOOKIEE', 'BOUNTY HUNTER']",['Ground'],5,3,7,"When Played: If an enemy unit has a Bounty, you may ready this unit. |On Attack: Choose a ground unit. You may deal 1 damage to it for each damage on this unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/139.png,Uncommon,0.15,139
shd,041,Kuiil,I Have Spoken,1,Unit,"['Vigilance', 'Heroism']",['FRINGE'],['Ground'],2,2,3,"Restore 1 (When this unit attacks, heal 1 damage from your base.) |On Attack: Discard a card from your deck. If it shares an aspect with your base, return it to your hand.",,,False,,https://cdn.swu-db.com/images/cards/SHD/041.png,Uncommon,0.08,041
shd,011,Kylo Ren,Rash and Deadly,1,Leader,"['Aggression', 'Villainy']","['FORCE', 'FIRST ORDER']",['Ground'],4,5,4,"Action [{{Exhaust}}, discard a card from your hand]: Give a unit +2/+0 for this phase.",This unit gets -1/-0 for each card in your hand.,"Epic Action: If you control 4 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/011-b.png,https://cdn.swu-db.com/images/cards/SHD/011.png,Rare,0.15,011
shd,141,Kylo Ren,Killing the Past,1,Unit,"['Aggression', 'Villainy']","['FORCE', 'FIRST ORDER']",['Ground'],6,6,7,"While playing this unit, ignore his Villainy aspect penalty if you control Rey.|On Attack: Give a unit +2/+0 for this phase. If it's a non-Villainy unit, also give an Experience token to it.",,,False,,https://cdn.swu-db.com/images/cards/SHD/141.png,Legendary,6.22,141
shd,135,Kylo's TIE Silencer,Ruthlessly Efficient,1,Unit,"['Aggression', 'Villainy']","['FIRST ORDER', 'VEHICLE', 'FIGHTER']",['Space'],2,3,2,"Action: If this unit was discarded from your hand or deck this phase, play it from your discard pile (paying its cost).",,,False,,https://cdn.swu-db.com/images/cards/SHD/135.png,Legendary,12.37,135
shd,197,L3-37,Droid Revolutionary,1,Unit,"['Cunning', 'Heroism']","['UNDERWORLD', 'DROID']",['Ground'],2,2,2,"When Played: You may rescue a captured card. If you don't, give a Shield token to this unit. |Smuggle [C=4 Cunning Heroism] (If this card is a resource, you may play her for her smuggle cost. Replace her with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/197.png,Uncommon,0.11,197
shd,255,Lady Proxima,White Worm Matriarch,1,Unit,,['UNDERWORLD'],['Ground'],1,0,4,When you play another Underworld card: You may deal 1 damage to a base.,,,False,,https://cdn.swu-db.com/images/cards/SHD/255.png,Uncommon,0.11,255
shd,017,Lando Calrissian,With Impeccable Taste,1,Leader,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],4,2,5,Action [{{Exhaust}}]: Play a card using SMUGGLE. It costs 2 less. Defeat a resource you own and control.,Action: Play a card using SMUGGLE. It costs 2 less. Defeat a resource you own and control. Use this ability only once each round.,"Epic Action: If you control 4 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/017-b.png,https://cdn.swu-db.com/images/cards/SHD/017.png,Rare,0.12,017
shd,124,Legal Authority,,1,Upgrade,['Command'],['LAW'],,2,0,2,Attach to a friendly unit. |When Played: Attached unit captures an enemy non-leader unit with less power than it. (Put the captured card facedown under attached unit until attached unit leaves play.),,,False,,https://cdn.swu-db.com/images/cards/SHD/124.png,Rare,0.19,124
shd,205,Let the Wookiee Win,,1,Event,"['Cunning', 'Heroism']",['TRICK'],,2,,,"An opponent chooses one: |You ready up to 6 resources. |You ready a friendly unit. If it's a Wookiee unit, attack with it. It gets +2/+0 for this attack.",,,False,,https://cdn.swu-db.com/images/cards/SHD/205.png,Rare,0.18,205
shd,200,Liberated Slaves,,1,Unit,"['Cunning', 'Heroism']","['FRINGE', 'DROID', 'TWILEK', 'WOOKIEE']",['Ground'],3,3,5,,,,False,,https://cdn.swu-db.com/images/cards/SHD/200.png,Common,0.04,200
shd,032,Lom Pyke,Dealer in Truths,1,Unit,"['Vigilance', 'Villainy']",['UNDERWORLD'],['Ground'],4,4,6,"On Attack: You may give a Shield token to an enemy unit. If you do, give a Shield token to a friendly unit. |Smuggle [C=5 Vigilance Villainy]",,,False,,https://cdn.swu-db.com/images/cards/SHD/032.png,Rare,0.32,032
shd,227,Look the Other Way,,1,Event,['Cunning'],['TRICK'],,0,,,Exhaust a unit unless its controller pays 2.,,,False,,https://cdn.swu-db.com/images/cards/SHD/227.png,Common,0.05,227
shd,187,Lurking TIE Phantom,,1,Unit,"['Cunning', 'Villainy']","['IMPERIAL', 'VEHICLE', 'FIGHTER']",['Space'],3,2,2,"Raid 2 (This unit gets +2/+0 while attacking.) |This unit can't be captured, damaged, or defeated by enemy card abilities.",,,False,,https://cdn.swu-db.com/images/cards/SHD/187.png,Uncommon,0.47,187
shd,229,Ma Klounkee,,1,Event,['Cunning'],"['UNDERWORLD', 'TRICK']",,1,,,"Return a friendly non-leader Underworld unit to its owner's hand. If you do, deal 3 damage to a unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/229.png,Common,0.07,229
shd,073,Mandalorian Armor,,1,Upgrade,['Vigilance'],"['ITEM', 'ARMOR']",,2,1,3,"Attach to a non-Vehicle unit. |When Played: If attached unit is a Mandalorian, give a Shield token to it.",,,False,,https://cdn.swu-db.com/images/cards/SHD/073.png,Rare,0.35,073
shd,258,Mandalorian Warrior,,1,Unit,,['MANDALORIAN'],['Ground'],3,3,3,When Played: You may give an Experience token to another Mandalorian unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/258.png,Common,0.08,258
shd,090,Maul,Shadow Collective Visionary,1,Unit,"['Command', 'Villainy']","['FORCE', 'UNDERWORLD']",['Ground'],7,7,6,"AMBUSH, OVERWHELM|On Attack: You may choose another friendly UNDERWORLD unit. If you do, all damage that would be dealt to this unit during this attack is dealt to the chosen unit instead.",,,False,,https://cdn.swu-db.com/images/cards/SHD/090.png,Rare,4.29,090
shd,096,Maz Kanata,Pirate Queen,1,Unit,"['Command', 'Heroism']",['UNDERWORLD'],['Ground'],1,1,1,When you play another unit: Give an Experience token to this unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/096.png,Rare,0.39,096
shd,021,Maz Kanata's Castle,Takodana,1,Base,['Command'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/021.png,Common,0.06,021
shd,121,Mercenary Company,,1,Unit,['Command'],"['UNDERWORLD', 'TROOPER']",['Ground'],6,5,5,"Ambush (When you play this unit, it may ready and attack an enemy unit.)|Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/121.png,Common,0.04,121
shd,256,Mercenary Gunship,,1,Unit,,"['UNDERWORLD', 'VEHICLE', 'FIGHTER']",['Space'],2,3,2,Action [C=4]: Take control of this unit. Any player may use this ability.,,,False,,https://cdn.swu-db.com/images/cards/SHD/256.png,Uncommon,0.12,256
shd,054,Midnight Repairs,,1,Event,"['Vigilance', 'Vigilance']",['TACTIC'],,2,,,Heal up to 8 total damage from any number of units.,,,False,,https://cdn.swu-db.com/images/cards/SHD/054.png,Uncommon,0.07,054
shd,163,Migs Mayfeld,Triggerman,1,Unit,['Aggression'],['UNDERWORLD'],['Ground'],2,2,2,When a player discards a card from their hand: You may deal 2 damage to a unit or base. Use this ability only once each round.,,,False,,https://cdn.swu-db.com/images/cards/SHD/163.png,Rare,0.34,163
shd,204,Millennium Falcon,Lando's Pride,1,Unit,"['Cunning', 'Heroism']","['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],6,5,5,"If you play this unit from your hand, it gains Ambush. |Smuggle [C=6 Cunning Heroism] (If this card is a resource, you may play her for her smuggle cost. Replace her with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/204.png,Uncommon,0.10,204
shd,100,Modded Cohort,,1,Unit,"['Command', 'Heroism']",['UNDERWORLD'],['Ground'],4,2,4,"Ambush (When you play this unit, it may ready and attack an enemy unit.) |Raid 2 (This unit gets +2/+0 while attacking.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/100.png,Common,0.06,100
shd,055,Moisture Farmer,,1,Unit,['Vigilance'],['FRINGE'],['Ground'],1,0,4,"Restore 2 (When this unit attacks, heal 2 damage from your base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/055.png,Common,0.05,055
shd,130,Moment of Glory,,1,Event,['Command'],['TACTIC'],,3,,,Give a unit +4/+4 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/SHD/130.png,Common,0.09,130
shd,051,Mystic Reflection,,1,Event,"['Vigilance', 'Heroism']",['FORCE'],,1,,,"Give an enemy unit -2/-0 for this phase. If you control a Force unit, give the enemy unit -2/-2 for this phase instead.",,,False,,https://cdn.swu-db.com/images/cards/SHD/051.png,Rare,0.31,051
shd,022,Nevarro City,Nevarro,1,Base,['Command'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/022.png,Common,0.06,022
shd,062,Niima Outpost Constables,,1,Unit,['Vigilance'],['FRINGE'],['Ground'],4,2,6,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/SHD/062.png,Common,0.07,062
shd,149,Nite Owl Skirmisher,,1,Unit,"['Aggression', 'Heroism']","['MANDALORIAN', 'TROOPER']",['Ground'],3,4,3,"Smuggle [C=5 Aggression Heroism] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/149.png,Common,0.06,149
shd,244,No Bargain,,1,Event,['Villainy'],['TRICK'],,3,,,Each opponent discards a card from their hand. Draw a card.,,,False,,https://cdn.swu-db.com/images/cards/SHD/244.png,Common,0.07,244
shd,198,Omega,Part of the Squad,1,Unit,"['Cunning', 'Heroism']","['FRINGE', 'CLONE']",['Ground'],2,2,2,"Ignore the aspect penalty on the first Clone unit you play each round. |When Played: Search the top 5 cards of your deck for a Clone card, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/198.png,Rare,0.38,198
shd,128,Outflank,,1,Event,['Command'],['TACTIC'],,1,,,Attack with 2 units (one at a time).,,,False,,https://cdn.swu-db.com/images/cards/SHD/128.png,Common,0.08,128
shd,082,Outland TIE Vanguard,,1,Unit,"['Command', 'Villainy']","['IMPERIAL', 'VEHICLE', 'FIGHTER']",['Space'],2,2,1,When Played: You may give an Experience token to another unit that costs 3 or less.,,,False,,https://cdn.swu-db.com/images/cards/SHD/082.png,Common,0.07,082
shd,116,Outlaw Corona,,1,Unit,['Command'],"['UNDERWORLD', 'VEHICLE', 'CAPITAL SHIP']",['Space'],3,3,5,"Bounty - Put the top card of your deck into play as a resource. (When this unit is defeated or captured, your opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/116.png,Common,0.04,116
shd,094,Palpatine's Return,,1,Event,"['Command', 'Villainy']","['FORCE', 'PLAN']",,6,,,"Play a unit from your discard pile. It costs 6 less. If it's a Force unit, it costs 8 less instead.",,,False,,https://cdn.swu-db.com/images/cards/SHD/094.png,Rare,0.89,094
shd,181,Pillage,,1,Event,['Aggression'],['TACTIC'],,4,,,Choose a player. They discard 2 cards from their hand.,,,False,,https://cdn.swu-db.com/images/cards/SHD/181.png,Common,0.05,181
shd,089,Pirate Battle Tank,,1,Unit,"['Command', 'Villainy']","['UNDERWORLD', 'VEHICLE', 'TANK']",['Ground'],6,4,6,"Sentinel (Units in this arena can't attack your non-Sentinel units or your base.) |Smuggle [C=7 Command Villainy] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/089.png,Common,0.04,089
shd,153,Poe Dameron,Quick to Improvise,1,Unit,"['Aggression', 'Heroism']",['RESISTANCE'],['Ground'],5,6,6,"On Attack: Discard up to 3 cards from your hand. For each card discarded this way, choose a different option:|Deal 2 damage to a unit or base.|Defeat an upgrade.|Dn opponent discards a card from their hand.",,,False,,https://cdn.swu-db.com/images/cards/SHD/153.png,Legendary,23.17,153
shd,142,Pre Vizsla,Power Hungry,1,Unit,"['Aggression', 'Villainy']","['MANDALORIAN', 'TROOPER']",['Ground'],7,8,7,"When Played/On Attack: You may pay the cost of an upgrade attached to another non-Vehicle unit. If you do, take control of that upgrade and attach it to this unit, if able. If it can't attach to this unit, defeat it instead.",,,False,,https://cdn.swu-db.com/images/cards/SHD/142.png,Rare,0.21,142
shd,125,Price on Your Head,,1,Upgrade,['Command'],"['BOUNTY', 'CONDITION']",,2,0,0,"Attached unit gains: ""Bounty - Put the top card of your deck into play as a resource."" (When this unit is defeated or captured, its opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/125.png,Common,0.06,125
shd,201,Principled Outlaw,,1,Unit,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],4,4,4,"On Attack: You may exhaust a ground unit. |Smuggle [C=6 Cunning Heroism] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/201.png,Common,0.06,201
shd,113,Privateer Crew,,1,Unit,['Command'],['UNDERWORLD'],['Ground'],2,2,2,"Smuggle [C=6 Command] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.) |When played using Smuggle: Give 3 Experience tokens to this unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/113.png,Uncommon,0.06,113
shd,212,Privateer Scyk,,1,Unit,['Cunning'],"['FRINGE', 'VEHICLE', 'FIGHTER']",['Space'],2,2,2,"While you control another Cunning unit, this unit gains Shielded. (When you play this unit, give a Shield token to it.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/212.png,Common,0.07,212
shd,247,Protector of the Throne,,1,Unit,['Heroism'],['MANDALORIAN'],['Ground'],3,2,4,"While this unit is upgraded, it gains Sentinel. (Units in this arena can't attack your non-Sentinel units or your base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/247.png,Common,0.04,247
shd,068,Public Enemy,,1,Upgrade,['Vigilance'],"['BOUNTY', 'CONDITION']",,0,0,0,"Attached unit gains: ""Bounty - Give a Shield token to a unit."" (When this unit is defeated or captured, its opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/068.png,Common,0.04,068
shd,137,Punishing One,Dengar's Jumpmaster,1,Unit,"['Aggression', 'Villainy']","['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],3,3,4,When an upgraded enemy unit is defeated: You may ready this unit. Use this ability only once each round.,,,False,,https://cdn.swu-db.com/images/cards/SHD/137.png,Uncommon,0.16,137
shd,029,Pyke Sentinel,,1,Unit,"['Vigilance', 'Villainy']",['UNDERWORLD'],['Ground'],2,2,3,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/SHD/029.png,Common,0.04,029
shd,002,Qi'ra,I Alone Survived,1,Leader,"['Vigilance', 'Villainy']",['UNDERWORLD'],['Ground'],5,0,8,"Action [{{C=1}}, {{Exhaust}}]: Deal 2 damage to a friendly unit. Then, give a Shield token to it.","GRIT (This unit gets +1/+0 for each damage on her.)|When Deployed: Heal all damage from each unit. Then, deal damage to each unit equal to half its remaining HP, rounded down.","Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/002-b.png,https://cdn.swu-db.com/images/cards/SHD/002.png,Rare,0.10,002
shd,202,Qi'ra,Playing Her Part,1,Unit,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],4,3,5,"When Played: Look at an opponent's hand, then name a card. While this unit is in play, each card with that name costs 3 more for your opponents to play.",,,False,,https://cdn.swu-db.com/images/cards/SHD/202.png,Rare,0.49,202
shd,160,Reckless Gunslinger,,1,Unit,['Aggression'],['UNDERWORLD'],['Ground'],1,2,1,"When Played: Deal 1 damage to each base. |Smuggle [C=3 Aggression] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/160.png,Common,0.06,160
shd,232,Relentless Pursuit,,1,Event,['Cunning'],['TACTIC'],,3,,,"Choose a friendly unit. It captures an enemy non-leader unit that costs the same as or less than it. If the friendly unit is a Bounty Hunter, give a Shield token to it. (Put the captured card facedown under the friendly unit until it leaves play.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/232.png,Common,0.07,232
shd,093,Remnant Reserves,,1,Event,"['Command', 'Villainy']",['SUPPLY'],,4,,,"Search the top 5 cards of your deck for up to 3 units, reveal them, and draw them. (Put the other cards on the bottom of your deck in a random order.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/093.png,Uncommon,0.07,093
shd,019,Remnant Science Facility,Nevarro,1,Base,['Vigilance'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/019.png,Common,0.06,019
shd,020,Remote Village,Sorgan,1,Base,['Vigilance'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/020.png,Common,0.07,020
shd,117,Reputable Hunter,,1,Unit,['Command'],['BOUNTY HUNTER'],['Ground'],3,3,4,"If an enemy unit has a Bounty, this unit costs 1 less to play.",,,False,,https://cdn.swu-db.com/images/cards/SHD/117.png,Common,0.07,117
shd,218,Resourceful Pursuers,,1,Unit,['Cunning'],['BOUNTY HUNTER'],['Ground'],5,5,6,"Saboteur (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/218.png,Common,0.05,218
shd,004,Rey,More Than a Scavenger,1,Leader,"['Vigilance', 'Heroism']","['FORCE', 'FRINGE']",['Ground'],6,2,6,"Action [{{C=1}}, {{Exhaust}}]: Give an Experience token to a unit with 2 or less power.","RESTORE 3 (When this unit attacks, heal 3 damage from your base.)|On Attack: You may give an Experience token to a unit with 2 or less power.","Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/004-b.png,https://cdn.swu-db.com/images/cards/SHD/004.png,Common,0.07,004
shd,046,Rey,Keeping the Past,1,Unit,"['Vigilance', 'Heroism']","['FORCE', 'RESISTANCE']",['Ground'],5,4,7,"While playing this unit, ignore her Heroism aspect penalty if you control Kylo Ren.|On Attack: You may heal 2 damage from a unit. If it's a non-Heroism unit, give a Shield token to it.",,,False,,https://cdn.swu-db.com/images/cards/SHD/046.png,Legendary,6.62,046
shd,164,Rhokai Gunship,,1,Unit,['Aggression'],"['UNDERWORLD', 'VEHICLE', 'FIGHTER']",['Space'],2,2,1,When Defeated: Deal 1 damage to a unit or base.,,,False,,https://cdn.swu-db.com/images/cards/SHD/164.png,Common,0.07,164
shd,261,Rich Reward,,1,Upgrade,,"['BOUNTY', 'CONDITION']",,1,0,0,"Attached unit gains: ""Bounty - Give an Experience token to each of up to 2 units."" (When this unit is defeated or captured, its opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/261.png,Common,0.05,261
shd,057,Rickety Quadjumper,,1,Unit,['Vigilance'],"['FRINGE', 'VEHICLE', 'TRANSPORT']",['Space'],2,1,3,"On Attack: You may reveal the top card of your deck. If it's not a unit, give an Experience token to another unit. (Leave the revealed card on top of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/057.png,Common,0.02,057
shd,079,Rival's Fall,,1,Event,['Vigilance'],['TACTIC'],,6,,,Defeat a unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/079.png,Common,0.10,079
shd,045,Rose Tico,Dedicated to the Cause,1,Unit,"['Vigilance', 'Heroism']",['RESISTANCE'],['Ground'],4,2,6,"Shielded (When you play this unit, give a Shield token to her.) |On Attack: You may defeat a Shield token on a friendly unit. If you do, give 2 Experience tokens to that unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/045.png,Uncommon,0.11,045
shd,106,Rule with Respect,,1,Event,"['Command', 'Heroism']",['PLAN'],,4,,,A friendly unit captures each enemy non-leader unit that attacked your base this phase.,,,False,,https://cdn.swu-db.com/images/cards/SHD/106.png,Legendary,1.16,106
shd,235,Ruthless Assassin,,1,Unit,['Villainy'],"['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],2,3,3,"Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.) |When Played: Deal 2 damage to a friendly unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/235.png,Common,0.04,235
shd,143,Ruthlessness,,1,Upgrade,"['Aggression', 'Villainy']",['INNATE'],,1,2,0,"Attached unit gains: ""When this unit attacks and defeats a unit: Deal 2 damage to the defending player's base.""",,,False,,https://cdn.swu-db.com/images/cards/SHD/143.png,Rare,0.29,143
shd,080,Salacious Crumb,Obnoxious Pet,1,Unit,"['Command', 'Villainy']","['UNDERWORLD', 'CREATURE']",['Ground'],1,1,3,"When Played: Heal 1 damage from your base. |Action [Exhaust, return this unit to his owner's hand]: Deal 1 damage to a ground unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/080.png,Uncommon,0.17,080
shd,114,Scanning Officer,,1,Unit,['Command'],"['IMPERIAL', 'OFFICER']",['Ground'],2,2,3,"When Played: Reveal 3 enemy resources. Defeat each resource with the Smuggle keyword revealed this way. For each resource defeated this way, its controller puts the top card of their deck into play as a resource.",,,False,,https://cdn.swu-db.com/images/cards/SHD/114.png,Uncommon,0.07,114
shd,053,Second Chance,,1,Upgrade,"['Vigilance', 'Vigilance']",['GAMBIT'],,4,0,0,"Attach to a non-leader unit.|Attached unit gains: ""When Defeated: For this phase, this unit's owner may play it from their discard pile for free.""",,,False,,https://cdn.swu-db.com/images/cards/SHD/053.png,Legendary,1.62,053
shd,189,Slaver's Freighter,,1,Unit,"['Cunning', 'Villainy']","['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],5,4,5,When Played: You may ready another unit with power equal to or less than the number of upgrades on enemy units.,,,False,,https://cdn.swu-db.com/images/cards/SHD/189.png,Common,0.05,189
shd,252,Smuggler's Aid,,1,Event,['Heroism'],['SUPPLY'],,1,,,"Heal 3 damage from your base. |Smuggle [C=3 Heroism] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/252.png,Common,0.06,252
shd,215,Smuggler's Starfighter,,1,Unit,['Cunning'],"['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],3,2,2,"When Played: If you control another Underworld unit, give an enemy unit -3/-0 for this phase. |Smuggle [C=4 Cunning] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/215.png,Common,0.07,215
shd,206,Spare the Target,,1,Event,"['Cunning', 'Heroism']",['TACTIC'],,3,,,Return an enemy non-leader unit to its owner's hand. Collect that unit's Bounties.,,,False,,https://cdn.swu-db.com/images/cards/SHD/206.png,Uncommon,0.09,206
shd,105,Spark of Hope,,1,Event,"['Command', 'Heroism']",['INNATE'],,2,,,"Choose a unit in your discard pile. If it was defeated this phase, put it into play as a resource.",,,False,,https://cdn.swu-db.com/images/cards/SHD/105.png,Uncommon,0.15,105
shd,024,Spice Mines,Kessel,1,Base,['Aggression'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/024.png,Common,0.06,024
shd,161,Stolen Landspeeder,,1,Unit,['Aggression'],"['UNDERWORLD', 'VEHICLE', 'SPEEDER']",['Ground'],1,3,2,"When Played: If you played this unit from your hand, an opponent takes control of it. |Bounty - If you own this unit, play it from your discard pile for free and give an Experience token to it.",,,False,,https://cdn.swu-db.com/images/cards/SHD/161.png,Rare,0.21,161
shd,260,Street Gang Recruiter,,1,Unit,,['UNDERWORLD'],['Ground'],5,4,4,When Played: You may return an Underworld card from your discard pile to your hand.,,,False,,https://cdn.swu-db.com/images/cards/SHD/260.png,Common,0.04,260
shd,052,Sugi,Hired Guardian,1,Unit,"['Vigilance', 'Vigilance']","['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],4,4,6,"While an enemy unit is upgraded, this unit gains Sentinel. |Smuggle [C=6 Vigilance] (If this card is a resource, you may play her for her smuggle cost. Replace her with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/052.png,Rare,0.21,052
shd,098,Sundari Peacekeeper,,1,Unit,"['Command', 'Heroism']","['MANDALORIAN', 'TROOPER']",['Ground'],3,1,5,"Raid 2 (This unit gets +2/+0 while attacking.) |Restore 2 (When this unit attacks, heal 2 damage from your base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/098.png,Uncommon,0.11,098
